signal_id,true_label,agent_action,route_taken,agent_confidence,label_match,is_quarantined,high_risk_hits,max_risk_score,ml_risk_prob,ml_shannon_entropy,rag_similarity,structural_hallucination_rate,calibration_error,flag_epistemic_uncertainty,flag_retrieval_uncertainty,flag_structural_hallucination,flag_overconfident_llm
PF-240686,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9596389997324204,0.2439449207025521,0.34519999999999995,0.0,0.009638999732420439,False,False,False,False
PF-682797,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9365227878596922,0.3410962279715633,0.04620000000000002,0.0,0.013477212140307726,True,True,False,False
PF-438277,VALID,VALID,ESCALATION_RAG_LLM,0.9552,True,False,5,0.9,0.9551989233530892,0.2638876133590482,0.5137,0.0,1.0766469108469678e-06,False,False,False,False
PF-513193,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9473194990564359,0.2976762153596496,0.09409999999999996,0.0,0.0026805009435640903,True,True,False,False
PF-428516,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.7753241821463206,0.7686139652132465,0.21689999999999998,0.0,0.17467581785367936,True,False,False,False
PF-753716,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9541821851450712,0.26835839390596433,0.1663,0.0,0.004182185145071293,False,False,False,False
PF-553645,VALID,VALID,ESCALATION_RAG_LLM,0.9382,True,False,5,0.9,0.9382107341531031,0.33450706509557115,0.3789,0.0,1.0734153103042487e-05,True,False,False,False
PF-959036,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9277854927080494,0.37413393967619457,0.247,0.0,0.022214507291950514,True,False,False,False
PF-594388,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8110952395862027,0.6991746728356283,0.2833,0.0,0.1389047604137973,True,False,False,False
PF-668929,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9534754199211534,0.2714460245421666,0.16869999999999996,0.0,0.003475419921153411,False,False,False,False
PF-642772,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9603120539915757,0.24085959940737184,0.27959999999999996,0.0,0.010312053991575754,False,False,False,False
PF-929077,VALID,VALID,ESCALATION_RAG_LLM,0.9507,True,False,5,0.96,0.9507275197385393,0.28329843093626134,0.19420000000000004,0.0,2.7519738539316663e-05,False,False,False,False
PF-582280,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8544374210001381,0.5986233356625767,0.17569999999999997,0.0,0.09556257899986187,True,False,False,False
PF-949994,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9600326213848986,0.24214260126047835,0.3124,0.0,0.010032621384898688,False,False,False,False
PF-607441,VALID,VALID,ESCALATION_RAG_LLM,0.7283,True,False,5,0.95,0.7282980430790733,0.8438962500451945,0.09140000000000004,0.0,1.956920926637906e-06,True,True,False,False
PF-832914,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.9483313641432775,0.29344335578225345,0.26259999999999994,0.0,0.0016686358567225001,True,False,False,False
PF-488424,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9588245959939178,0.24765565946298945,0.20020000000000004,0.0,0.008824595993917828,False,False,False,False
PF-330867,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9604946397139641,0.24001967015420989,0.14639999999999997,0.0,0.010494639713964138,False,False,False,False
PF-126437,VALID,VALID,ESCALATION_RAG_LLM,0.9416,True,False,5,0.95,0.9415579510251026,0.32122913716973284,0.24329999999999996,0.0,4.204897489734627e-05,True,False,False,False
PF-718511,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.8196587310167237,0.6808230460690375,0.2629,0.0,0.13034126898327625,True,False,False,False
PF-602406,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9452761184568793,0.3061344382657565,0.1995,0.0,0.004723881543120645,True,False,False,False
PF-558688,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9132152463257652,0.4256456969767492,0.1279,0.0,0.03678475367423473,True,False,False,False
PF-563839,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.829080517741609,0.6598038488185812,0.2843,0.0,0.120919482258391,True,False,False,False
PF-678160,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.954,True,False,5,0.95,0.9539607866564733,0.2693273746667376,0.34430000000000005,0.0,3.921334352663397e-05,False,False,False,False
PF-842131,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9580708657285105,0.25106833930899464,0.3264,0.0,0.008070865728510568,False,False,False,False
PF-140970,VALID,VALID,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.6654675171069037,0.9194903186964754,0.24939999999999996,0.0,0.18453248289309632,True,False,False,False
PF-383394,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8951687109097834,0.4841259516446431,0.14649999999999996,0.0,0.054831289090216506,True,False,False,False
PF-629158,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9408313073686472,0.3241360623289119,0.23370000000000002,0.0,0.009168692631352782,True,False,False,False
PF-445627,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9580740823626522,0.2510538188911349,0.14980000000000004,0.0,0.00807408236265228,False,False,False,False
PF-280118,SPAM,VALID,ESCALATION_RAG_LLM,0.763,False,False,5,0.95,0.763007515656482,0.7900030117338526,0.25070000000000003,0.0,7.51565648193786e-06,True,False,False,False
PF-305419,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9484774734824123,0.2928296697546687,0.22870000000000001,0.0,0.0015225265175876634,True,False,False,False
PF-431484,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9091691257232185,0.4392371034809811,0.25960000000000005,0.0,0.04083087427678145,True,False,False,False
PF-295031,VALID,VALID,ESCALATION_RAG_LLM,0.98,True,False,5,0.95,0.9534248113158604,0.2716664912163068,0.34299999999999997,0.0,0.02657518868413955,False,False,False,False
PF-661830,VALID,VALID,ESCALATION_RAG_LLM,0.9403,True,False,5,0.95,0.9402651006721009,0.32639166844904083,0.36119999999999997,0.0,3.489932789912942e-05,True,False,False,False
PF-105178,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.9124655009545927,0.4281863104514673,0.3328,0.0,0.03753449904540729,True,False,False,False
PF-831019,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593738325441837,0.24515581456644925,0.2508,0.0,0.00937383254418378,False,False,False,False
PF-379421,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9583261031555682,0.24991499804595255,0.20620000000000005,0.0,0.008326103155568254,False,False,False,False
PF-513843,SPAM,VALID,ESCALATION_RAG_LLM,0.6318,False,False,5,0.95,0.6317855259514507,0.9492912460110039,0.21189999999999998,0.0,1.4474048549373286e-05,True,False,False,False
PF-727694,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.9519078989438478,0.27823638235647946,0.20350000000000001,0.0,0.0019078989438477967,False,False,False,False
PF-919438,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.733506259062548,0.8363882583444986,0.26249999999999996,0.0,0.216493740937452,True,False,False,True
PF-591457,VALID,VALID,ESCALATION_RAG_LLM,0.9504,True,False,5,0.95,0.9504251410718526,0.28458823641781356,0.14070000000000005,0.0,2.514107185258574e-05,False,False,False,False
PF-303854,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.929249437389486,0.36871838169346965,0.17269999999999996,0.0,0.020750562610514,True,False,False,False
PF-175512,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9602,True,False,5,0.95,0.9602156590295056,0.24130252533801586,0.28169999999999995,0.0,1.5659029505510347e-05,False,False,False,False
PF-918699,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9587293525900265,0.2480880333984297,0.25780000000000003,0.0,0.008729352590026496,False,False,False,False
PF-434827,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9598902540130035,0.2427951442643657,0.30200000000000005,0.0,0.009890254013003585,False,False,False,False
PF-539252,VALID,VALID,ESCALATION_RAG_LLM,0.8445,True,False,5,0.9,0.8445424075223468,0.6233310695006109,0.31679999999999997,0.0,4.24075223467435e-05,True,False,False,False
PF-493731,SPAM,VALID,ESCALATION_RAG_LLM,0.529,False,False,5,0.96,0.5289751747228756,0.9975761820452742,0.21650000000000003,0.0,2.4825277124440603e-05,True,False,False,False
PF-333613,VALID,VALID,ESCALATION_RAG_LLM,0.9532,True,False,5,0.9,0.9532065619131108,0.2726163007392276,0.4831,0.0,6.5619131107697015e-06,False,False,False,False
PF-480358,VALID,VALID,ESCALATION_RAG_LLM,0.8292,True,False,5,0.9,0.8291920821422654,0.6595496199480917,0.33609999999999995,0.0,7.917857734685008e-06,True,False,False,False
PF-461076,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.872020808130038,0.5518699499188436,0.2613,0.0,0.07797919186996194,True,False,False,False
PF-433507,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.45547430337644873,0.9942720208162106,0.1683,0.0,0.40547430337644874,True,False,False,True
PF-443409,VALID,VALID,ESCALATION_RAG_LLM,0.9543,True,False,5,0.9,0.9542642324311447,0.2679988923400179,0.21909999999999996,0.0,3.576756885537158e-05,False,False,False,False
PF-623398,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.9218284611039355,0.39570349651084946,0.26559999999999995,0.0,0.028171538896064496,True,False,False,False
PF-588695,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9503638923710337,0.2848491531330613,0.38759999999999994,0.0,0.00036389237103373606,False,False,False,False
PF-976451,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.958048265032593,0.2511703521075801,0.33799999999999997,0.0,0.008048265032593038,False,False,False,False
PF-951177,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.946094870790863,0.30275957009754256,0.10970000000000002,0.0,0.0039051292091369927,True,False,False,False
PF-664254,VALID,VALID,ESCALATION_RAG_LLM,0.957,True,False,5,0.95,0.9569765539882651,0.25598685294834694,0.2539,0.0,2.3446011734873373e-05,False,False,False,False
PF-608679,VALID,VALID,ESCALATION_RAG_LLM,0.8642,True,False,5,0.95,0.8641621593698666,0.5732338269996001,0.26370000000000005,0.0,3.78406301333456e-05,True,False,False,False
PF-856811,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.6874717785081419,0.8960703319069101,0.2249,0.0,0.26252822149185806,True,False,False,True
PF-369189,SPAM,VALID,ESCALATION_RAG_LLM,0.727,False,False,5,0.96,0.7269763805598924,0.8457699590179149,0.0696,0.0,2.361944010753625e-05,True,True,False,False
PF-917203,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9451420678576463,0.306685201973392,0.13149999999999995,0.0,0.004857932142353638,True,False,False,False
PF-434378,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9224072970462404,0.3936396046268903,0.3046,0.0,0.027592702953759596,True,False,False,False
PF-272860,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.838796088247797,0.6371819302403203,0.16200000000000003,0.0,0.11120391175220301,True,False,False,False
PF-237619,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9118103895038935,0.4303979294924059,0.11419999999999997,0.0,0.038189610496106474,True,False,False,False
PF-516801,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.9,0.9175254922099677,0.4108388151482912,0.2348,0.0,0.03247450779003225,True,False,False,False
PF-303572,VALID,VALID,ESCALATION_RAG_LLM,0.85,True,False,5,0.96,0.5873961323889204,0.9778475308878045,0.17879999999999996,0.0,0.26260386761107957,True,False,False,True
PF-773722,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.8454834314958757,0.6210285460876631,0.15280000000000005,0.0,0.10451656850412427,True,False,False,False
PF-725346,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9590356170087802,0.24669651110151802,0.36750000000000005,0.0,0.009035617008780195,False,False,False,False
PF-576259,VALID,VALID,ESCALATION_RAG_LLM,0.8883,True,False,5,0.9,0.8883311149629717,0.5049293876224786,0.14370000000000005,0.0,3.111496297170113e-05,True,False,False,False
PF-342229,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9592819435211352,0.24557482047046797,0.31779999999999997,0.0,0.009281943521135205,False,False,False,False
PF-285840,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8970816890307587,0.478178742317922,0.11480000000000001,0.0,0.05291831096924127,True,False,False,False
PF-141629,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9235118078685914,0.38968259331609323,0.21389999999999998,0.0,0.026488192131408517,True,False,False,False
PF-741967,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9571998385398143,0.254986715210615,0.2752,0.0,0.007199838539814318,False,False,False,False
PF-222929,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.959498030290819,0.2445889868851273,0.3347,0.0,0.009498030290819082,False,False,False,False
PF-995941,VALID,VALID,ESCALATION_RAG_LLM,0.9347,True,False,5,0.95,0.9347084067096958,0.3481018807018682,0.18310000000000004,0.0,8.40670969581847e-06,True,False,False,False
PF-163127,VALID,VALID,ESCALATION_RAG_LLM,0.9401,True,False,5,0.95,0.9401477902242498,0.3268579676156269,0.1713,0.0,4.77902242497219e-05,True,False,False,False
PF-920385,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9342031313761293,0.3500388987758053,0.16959999999999997,0.0,0.01579686862387064,True,False,False,False
PF-455904,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9409698826661362,0.32358275512143453,0.0706,0.0,0.009030117333863719,True,True,False,False
PF-432674,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9599,True,False,5,0.95,0.9598640402069282,0.24291521276800102,0.3075,0.0,3.5959793071804746e-05,False,False,False,False
PF-417018,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9422582758074377,0.318414401300084,0.16510000000000002,0.0,0.007741724192562249,True,False,False,False
PF-610745,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8431067815450984,0.6268250683937135,0.15700000000000003,0.0,0.10689321845490152,True,False,False,False
PF-963569,VALID,VALID,ESCALATION_RAG_LLM,0.8039,True,False,5,0.9,0.8038830496206701,0.7140936838596758,0.31920000000000004,0.0,1.6950379329805365e-05,True,False,False,False
PF-217888,VALID,VALID,ESCALATION_RAG_LLM,0.951,True,False,5,0.95,0.9509963689588844,0.2821492819902882,0.2683,0.0,3.6310411155593414e-06,False,False,False,False
PF-388468,VALID,VALID,ESCALATION_RAG_LLM,0.938,True,False,5,0.95,0.9380351476811404,0.33519576808092855,0.253,0.0,3.514768114043498e-05,True,False,False,False
PF-648896,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9601491497143888,0.24160792484992555,0.26870000000000005,0.0,0.01014914971438885,False,False,False,False
PF-429533,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9569336068857522,0.25617902132134707,0.33699999999999997,0.0,0.006933606885752286,False,False,False,False
PF-429859,VALID,VALID,ESCALATION_RAG_LLM,0.9562,True,False,5,0.9,0.9561930456881645,0.2594825851278361,0.30279999999999996,0.0,6.954311835505322e-06,False,False,False,False
PF-574756,VALID,VALID,ESCALATION_RAG_LLM,0.9492,True,False,5,0.96,0.9492107637998598,0.2897401626382222,0.15059999999999996,0.0,1.0763799859758727e-05,True,False,False,False
PF-684471,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9588,True,False,5,0.95,0.9588061620891594,0.24773936921525067,0.2822,0.0,6.1620891593783256e-06,False,False,False,False
PF-127086,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.953222132287621,0.27254859043422197,0.19669999999999999,0.0,0.026777867712379,False,False,False,False
PF-698870,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.94003938355476,0.3272885613157614,0.2652,0.0,0.009960616445239934,True,False,False,False
PF-434468,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9609240433436614,0.2380393254829526,0.11250000000000004,0.0,0.010924043343661483,False,False,False,False
PF-800018,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9617434149916394,0.23424078672082055,0.20389999999999997,0.0,0.011743414991639445,False,False,False,False
PF-903603,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9592862170658091,0.24555534040075638,0.249,0.0,0.009286217065809121,False,False,False,False
PF-970170,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9515,True,False,4,0.95,0.951455501382743,0.28018162074735814,0.2359,0.0,4.4498617256971684e-05,False,False,False,False
PF-888961,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9569612794586234,0.2560552067893843,0.26249999999999996,0.0,0.006961279458623459,False,False,False,False
PF-522779,VALID,VALID,ESCALATION_RAG_LLM,0.842,True,False,5,0.96,0.8420050200738025,0.6294912601571131,0.2541,0.0,5.02007380254188e-06,True,False,False,False
PF-972393,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8845147902427771,0.5162424650803202,0.3205,0.0,0.06548520975722283,True,False,False,False
PF-694656,VALID,VALID,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.6447841010936407,0.938640228390746,0.12880000000000003,0.0,0.20521589890635927,True,False,False,True
PF-510257,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8306800189392042,0.65614681676051,0.1633,0.0,0.11931998106079578,True,False,False,False
PF-463341,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8950647052431498,0.4844476714354613,0.055499999999999994,0.0,0.054935294756850106,True,True,False,False
PF-356760,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.8005404327856622,0.7208459116612305,0.16549999999999998,0.0,0.14945956721433773,True,False,False,False
PF-130937,VALID,VALID,ESCALATION_RAG_LLM,0.5085,True,False,5,0.95,0.5085080207878736,0.9997911268678358,0.3284,0.0,8.02078787365268e-06,True,False,False,False
PF-648503,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9596777520471503,0.24376773814794758,0.19520000000000004,0.0,0.009677752047150379,False,False,False,False
PF-498428,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9469457300388041,0.2992322604646719,0.15390000000000004,0.0,0.0030542699611958435,True,False,False,False
PF-815311,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9528402939832614,0.27420681994930474,0.28859999999999997,0.0,0.002840293983261466,False,False,False,False
PF-660316,SPAM,VALID,ESCALATION_RAG_LLM,0.7562,False,False,5,0.95,0.756197127401805,0.801307335239948,0.1321,0.0,2.8725981949806467e-06,True,False,False,False
PF-951228,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9476550488066158,0.2962758420932957,0.17600000000000005,0.0,0.0023449511933841816,True,False,False,False
PF-165970,VALID,VALID,ESCALATION_RAG_LLM,0.9422,True,False,5,0.9,0.9421728825013501,0.3187583061741005,0.3358,0.0,2.711749864992008e-05,True,False,False,False
PF-319748,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9599309946876543,0.2426084864515286,0.0917,0.0,0.009930994687654349,False,True,False,False
PF-363705,VALID,VALID,ESCALATION_RAG_LLM,0.9564,True,False,5,0.95,0.9563853949108987,0.2586263642681119,0.34819999999999995,0.0,1.4605089101338287e-05,False,False,False,False
PF-229128,SPAM,VALID,ESCALATION_RAG_LLM,0.7247,False,False,4,0.96,0.7246729351560268,0.8490052076961168,0.08819999999999995,0.0,2.70648439731902e-05,True,True,False,False
PF-334533,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9567964386593725,0.25679235339977297,0.33399999999999996,0.0,0.006796438659372517,False,False,False,False
PF-829981,VALID,VALID,ESCALATION_RAG_LLM,0.9515,True,False,5,0.95,0.9515403953057624,0.2798170791915471,0.1523,0.0,4.039530576238626e-05,False,False,False,False
PF-719521,SPAM,VALID,ESCALATION_RAG_LLM,0.85,False,False,5,0.95,0.5247461795814019,0.9982323417966076,0.20820000000000005,0.0,0.32525382041859807,True,False,False,True
PF-781844,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9568428473860097,0.2565849156733816,0.3237,0.0,0.006842847386009709,False,False,False,False
PF-669901,VALID,VALID,ESCALATION_RAG_LLM,0.9341,True,False,5,0.9,0.9340555189270932,0.350603651364533,0.33130000000000004,0.0,4.448107290688785e-05,True,False,False,False
PF-106052,VALID,VALID,ESCALATION_RAG_LLM,0.9524,True,False,5,0.9,0.9523778844338678,0.27620868694493106,0.43200000000000005,0.0,2.2115566132185904e-05,False,False,False,False
PF-452490,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9554632059188987,0.2627198387940741,0.11939999999999995,0.0,0.005463205918898706,False,False,False,False
PF-319325,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.957446855280721,0.25387823021378186,0.14800000000000002,0.0,0.0074468552807210875,False,False,False,False
PF-730042,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593700964852525,0.24517285675905293,0.33130000000000004,0.0,0.009370096485252555,False,False,False,False
PF-500097,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9597670801654425,0.24335910055751178,0.2007,0.0,0.009767080165442588,False,False,False,False
PF-443436,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.774116720588175,0.7707656146881028,0.2753,0.0,0.1758832794118249,True,False,False,False
PF-927877,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9597970017839308,0.24322215544133427,0.3036,0.0,0.009797001783930837,False,False,False,False
PF-405642,SPAM,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.43983879756677147,0.9895313590610879,0.31079999999999997,0.0,0.3898387975667714,True,False,False,True
PF-930480,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9379921454381567,0.3353643190877154,0.3145,0.0,0.012007854561843279,True,False,False,False
PF-980697,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.960514270431844,0.23992928973059227,0.23750000000000004,0.0,0.010514270431844053,False,False,False,False
PF-198739,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9587625106065492,0.2479375444047734,0.07769999999999999,0.0,0.008762510606549201,False,True,False,False
PF-211021,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9583638394038454,0.2497442799175586,0.26880000000000004,0.0,0.008363839403845441,False,False,False,False
PF-176446,VALID,VALID,ESCALATION_RAG_LLM,0.9065,True,False,5,0.9,0.9064541425274957,0.4481959723965123,0.3276,0.0,4.585747250429595e-05,True,False,False,False
PF-276772,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9527820667024948,0.2744592744241616,0.19620000000000004,0.0,0.002782066702494812,False,False,False,False
PF-903443,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7846146121700951,0.7516513867776492,0.11309999999999998,0.0,0.16538538782990486,True,False,False,False
PF-558906,VALID,VALID,ESCALATION_RAG_LLM,0.9529,True,False,5,0.95,0.952881907945164,0.2740263287108737,0.14559999999999995,0.0,1.8092054835938676e-05,False,False,False,False
PF-469099,SPAM,VALID,ESCALATION_RAG_LLM,0.85,False,False,4,0.95,0.4255406618337794,0.9839431820078381,0.28400000000000003,0.0,0.27554066183377934,True,False,False,True
PF-637021,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.9,0.9291353638992944,0.36914205079582885,0.30600000000000005,0.0,0.020864636100705547,True,False,False,False
PF-291165,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9449144584457274,0.30761921916779905,0.21409999999999996,0.0,0.0050855415542725435,True,False,False,False
PF-625156,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9506321093041047,0.2837057103758123,0.24750000000000005,0.0,0.0006321093041047332,False,False,False,False
PF-970173,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.952660555916764,0.2749857554731754,0.06299999999999994,0.0,0.027339444083235964,False,True,False,False
PF-311157,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.960970560291433,0.23782437237599408,0.041100000000000025,0.0,0.010970560291433062,False,True,False,False
PF-826539,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9602158844363506,0.24130149002406412,0.19610000000000005,0.0,0.010215884436350686,False,False,False,False
PF-242713,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.940298547474259,0.3262586554922485,0.21089999999999998,0.0,0.00970145252574095,True,False,False,False
PF-932337,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9425434794888621,0.31726439628027503,0.18930000000000002,0.0,0.007456520511137876,True,False,False,False
PF-206949,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.4646677677010697,0.9963949715119975,0.15749999999999997,0.0,0.4146677677010697,True,False,False,True
PF-688346,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9572482903746478,0.2547694578891459,0.2744,0.0,0.007248290374647803,False,False,False,False
PF-415532,VALID,SPAM,ESCALATION_RAG_LLM,0.85,False,False,5,0.95,0.822419369994793,0.6747556594748906,0.21199999999999997,0.0,0.02758063000520694,True,False,False,False
PF-717904,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9598398702349223,0.24302589698657948,0.2208,0.0,0.009839870234922388,False,False,False,False
PF-654497,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6590140222780616,0.9257590943137592,0.2157,0.0,0.29098597772193835,True,False,False,True
PF-743213,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9524866008041454,0.2757386451016593,0.20120000000000005,0.0,0.027513399195854604,False,False,False,False
PF-493966,VALID,VALID,ESCALATION_RAG_LLM,0.9249,True,False,4,0.95,0.9248766339999128,0.3847585249006,0.4262,0.0,2.3366000087232663e-05,True,False,False,False
PF-105575,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.98,True,False,5,0.95,0.9605812895963227,0.2396206209611891,0.27180000000000004,0.0,0.019418710403677264,False,False,False,False
